1551568852.74,-0.3,0,l,35.3300018311
1551568852.74,-0.3,0,r,41.2400016785
1551568852.87,-0.3,0,r,43.9099998474
1551568852.87,-0.3,0,l,42.8199996948
1551568852.97,-0.3,0,l,49.7900009155
1551568852.97,-0.3,0,r,47.5699996948
1551568853.11,-0.3,0,l,54.2099990845
1551568853.11,-0.3,0,r,52.2799987793
1551568853.24,-0.3,0,l,58.5299987793
1551568853.24,-0.3,0,r,56.9300003052
1551568853.34,-0.3,0,r,61.6599998474
1551568853.34,-0.3,0,l,62.8699989319
1551568853.47,-0.3,0,l,67.9700012207
1551568853.47,-0.3,0,r,67.1299972534
1551568853.57,-0.3,0,r,72.8099975586
1551568853.57,-0.3,0,l,73.25
1551568853.71,-0.3,0,l,78.3499984741
1551568853.71,-0.3,0,r,77.0599975586
1551568853.81,-0.3,0,l,83.6200027466
1551568853.81,-0.3,0,r,83.2200012207
1551568853.94,-0.3,0,l,88.5
1551568853.94,-0.3,0,r,87.6699981689
1551568854.04,-0.3,0,l,94.9300003052
1551568854.04,-0.3,0,r,92.7200012207
1551568854.17,-0.3,0,l,97.3099975586
1551568854.17,-0.3,0,r,97.2600021362
1551568854.27,-0.3,0,l,104.13999939
1551568854.27,-0.3,0,r,102.779998779
1551568854.4,-0.3,0,r,108.169998169
1551568854.4,-0.3,0,l,109.089996338
1551568854.5,-0.3,0,r,114.0
1551568854.5,-0.3,0,l,101.370002747
1551568854.64,-0.3,0,l,104.260002136
1551568854.64,-0.3,0,r,118.879997253
1551568854.74,-0.3,0,l,116.059997559
1551568854.74,-0.3,0,r,125.069999695
1551568854.87,-0.3,0,l,121.300003052
1551568854.87,-0.3,0,r,33.5800018311
1551568854.97,-0.3,0,l,135.850006104
1551568854.97,-0.3,0,r,35.5600013733
1551568890.13,-0.22,0,l,9.61999988556
1551568890.13,-0.22,0,r,13.279999733
1551568890.26,-0.22,0,r,13.7399997711
1551568890.26,-0.22,0,l,14.3699998856
1551568890.36,-0.22,0,l,15.5600004196
1551568890.36,-0.22,0,r,14.8599996567
1551568890.49,-0.22,0,r,15.5399999619
1551568890.49,-0.22,0,l,16.2299995422
1551568890.59,-0.22,0,r,16.2000007629
1551568890.59,-0.22,0,l,16.7999992371
1551568890.73,-0.22,0,r,16.6599998474
1551568890.73,-0.22,0,l,16.9500007629
1551568890.83,-0.22,0,l,17.5100002289
1551568890.83,-0.22,0,r,17.2199993134
1551568890.96,-0.22,0,l,18.0699996948
1551568890.96,-0.22,0,r,17.3700008392
1551568891.09,-0.22,0,r,17.9500007629
1551568891.09,-0.22,0,l,18.6299991608
1551568891.19,-0.22,0,r,18.3899993896
1551568891.19,-0.22,0,l,19.1599998474
1551568891.32,-0.22,0,r,18.7700004578
1551568891.32,-0.22,0,l,19.1399993896
1551568891.42,-0.22,0,l,19.5200004578
1551568891.42,-0.22,0,r,19.2099990845
1551568891.56,-0.22,0,r,19.1599998474
1551568891.56,-0.22,0,l,19.8899993896
1551568891.66,-0.22,0,l,19.9200000763
1551568891.66,-0.22,0,r,19.1800003052
1551568891.79,-0.22,0,r,19.1599998474
1551568891.79,-0.22,0,l,19.9200000763
1551568891.89,-0.22,0,r,19.5799999237
1551568891.89,-0.22,0,l,19.8700008392
1551568892.02,-0.22,0,r,19.5799999237
1551568892.02,-0.22,0,l,19.9200000763
1551568892.12,-0.22,0,r,19.5799999237
1551568892.12,-0.22,0,l,19.9200000763
1551568892.26,-0.22,0,l,19.8199996948
1551568892.26,-0.22,0,r,19.0599994659
1551568892.39,-0.22,0,l,19.9200000763
1551568892.39,-0.22,0,r,19.1800003052
1551568892.49,-0.22,0,l,19.9400005341
1551568892.49,-0.22,0,r,19.1800003052
1551568892.62,-0.22,0,r,19.1800003052
1551568892.62,-0.22,0,l,19.9200000763
1551568892.75,-0.22,0,l,19.9400005341
1551568892.76,-0.22,0,r,19.1599998474
1551568892.85,-0.22,0,l,19.9200000763
1551568892.86,-0.22,0,r,19.1599998474
1551568892.99,-0.22,0,l,19.8199996948
1551568892.99,-0.22,0,r,19.0699996948
1551568893.09,-0.22,0,r,19.1800003052
1551568893.09,-0.22,0,l,19.9200000763
1551568907.34,-0.24,0,l,9.43999958038
1551568907.34,-0.24,0,r,9.06000041962
1551568907.47,-0.24,0,r,9.73999977112
1551568907.47,-0.24,0,l,10.5100002289
1551568907.57,-0.24,0,l,11.5399999619
1551568907.57,-0.24,0,r,11.2399997711
1551568907.7,-0.24,0,l,13.3999996185
1551568907.7,-0.24,0,r,12.6800003052
1551568907.8,-0.24,0,l,14.9899997711
1551568907.8,-0.24,0,r,13.8599996567
1551568907.93,-0.24,0,r,15.5900001526
1551568907.93,-0.24,0,l,16.3899993896
1551568908.03,-0.24,0,l,17.2000007629
1551568908.04,-0.24,0,r,16.8099994659
1551568908.17,-0.24,0,r,17.6299991608
1551568908.17,-0.24,0,l,18.4300003052
1551568908.3,-0.24,0,l,19.2600002289
1551568908.3,-0.24,0,r,18.8500003815
1551568908.4,-0.24,0,r,19.9400005341
1551568908.4,-0.24,0,l,20.3299999237
1551568908.5,-0.24,0,r,20.5499992371
1551568908.5,-0.24,0,l,21.4200000763
1551568908.63,-0.24,0,l,22.2900009155
1551568908.63,-0.24,0,r,21.8299999237
1551568908.73,-0.24,0,l,23.1200008392
1551568908.73,-0.24,0,r,22.7600002289
1551568908.87,-0.24,0,l,23.9899997711
1551568908.87,-0.24,0,r,23.0499992371
1551568908.97,-0.24,0,l,24.8999996185
1551568908.97,-0.24,0,r,24.5
1551568909.07,-0.24,0,l,25.5300006866
1551568909.07,-0.24,0,r,25.1100006104
1551568909.2,-0.24,0,l,26.9500007629
1551568909.2,-0.24,0,r,26.9799995422
1551568909.3,-0.24,0,l,28.1900005341
1551568909.3,-0.24,0,r,27.7299995422
1551568909.43,-0.24,0,r,28.7099990845
1551568909.43,-0.24,0,l,29.5100002289
1551568909.53,-0.24,0,l,30.6499996185
1551568909.53,-0.24,0,r,29.8899993896
1551568909.66,-0.24,0,r,31.3099994659
1551568909.67,-0.24,0,l,32.1300010681
1551568909.77,-0.24,0,l,33.4700012207
1551568909.77,-0.24,0,r,33.4700012207
1551568909.9,-0.24,0,r,35.2099990845
1551568909.9,-0.24,0,l,35.6800003052
1551568910.03,-0.24,0,r,37.0099983215
1551568910.03,-0.24,0,l,37.5400009155
1551568910.13,-0.24,0,r,39.0999984741
1551568910.13,-0.24,0,l,39.5900001526
1551568910.23,-0.24,0,l,41.5999984741
1551568910.23,-0.24,0,r,41.4300003052
1551568910.36,-0.24,0,l,43.0299987793
1551568910.36,-0.24,0,r,42.9900016785
1551568910.46,-0.24,0,l,44.8100013733
1551568910.46,-0.24,0,r,43.7599983215
1551568910.6,-0.24,0,r,44.8499984741
1551568910.6,-0.24,0,l,45.7799987793
1551568910.7,-0.24,0,r,45.9900016785
1551568910.7,-0.24,0,l,46.9199981689
1551568910.83,-0.24,0,l,48.7200012207
1551568910.83,-0.24,0,r,47.3600006104
1551568910.93,-0.24,0,l,49.2700004578
1551568910.93,-0.24,0,r,48.6899986267
1551568911.06,-0.24,0,r,50.1300010681
1551568911.06,-0.24,0,l,50.7099990845
1551568911.16,-0.24,0,l,52.1100006104
1551568911.16,-0.24,0,r,51.4900016785
1551568911.3,-0.24,0,l,53.2299995422
1551568911.3,-0.24,0,r,52.2799987793
1551568911.4,-0.24,0,l,54.3199996948
1551568911.4,-0.24,0,r,53.7000007629
1551568911.53,-0.24,0,r,54.8800010681
1551568911.53,-0.24,0,l,55.5099983215
1551568911.63,-0.24,0,r,55.5900001526
1551568911.63,-0.24,0,l,56.6300010681
1551568911.76,-0.24,0,r,56.5299987793
1551568911.76,-0.24,0,l,57.1500015259
1551568911.86,-0.24,0,l,58.5299987793
1551568911.86,-0.24,0,r,57.4399986267
1551568911.99,-0.24,0,r,58.8699989319
1551568911.99,-0.24,0,l,59.1399993896
1551568912.09,-0.24,0,l,60.2299995422
1551568912.09,-0.24,0,r,59.5299987793
1551568912.23,-0.24,0,l,61.6399993896
1551568912.23,-0.24,0,r,60.7200012207
1551568912.33,-0.24,0,r,61.9099998474
1551568912.33,-0.24,0,l,62.8699989319
1551568912.46,-0.24,0,r,63.0400009155
1551568912.46,-0.24,0,l,63.7000007629
1551568912.56,-0.24,0,r,64.9400024414
1551568912.56,-0.24,0,l,65.5899963379
1551568912.69,-0.24,0,r,65.9599990845
1551568912.69,-0.24,0,l,67.0800018311
1551568912.79,-0.24,0,r,67.9000015259
1551568912.79,-0.24,0,l,68.1699981689
1551568912.93,-0.24,0,l,70.3300018311
1551568912.93,-0.24,0,r,70.0599975586
1551568913.06,-0.24,0,r,72.1999969482
1551568913.06,-0.24,0,l,72.0299987793
1551568913.16,-0.24,0,l,74.0699996948
1551568913.16,-0.24,0,r,73.8799972534
1551568913.29,-0.24,0,r,75.5100021362
1551568913.29,-0.24,0,l,76.1399993896
1551568913.42,-0.24,0,r,77.0599975586
1551568913.43,-0.24,0,l,77.2699966431
1551568913.52,-0.24,0,l,78.9800033569
1551568913.53,-0.24,0,r,78.4400024414
1551568913.66,-0.24,0,r,79.2900009155
1551568913.66,-0.24,0,l,80.3799972534
1551568913.76,-0.24,0,l,81.7200012207
1551568913.76,-0.24,0,r,80.2099990845
1551568913.89,-0.24,0,r,81.8399963379
1551568913.89,-0.24,0,l,83.0100021362
1551568913.99,-0.24,0,r,83.2200012207
1551568913.99,-0.24,0,l,84.2900009155
1551568914.12,-0.24,0,r,84.4100036621
1551568914.12,-0.24,0,l,85.9700012207
1551568914.22,-0.24,0,r,85.8300018311
1551568914.22,-0.24,0,l,87.0100021362
1551568914.36,-0.24,0,r,87.1600036621
1551568914.36,-0.24,0,l,88.3499984741
1551568914.46,-0.24,0,r,88.5999984741
1551568914.46,-0.24,0,l,89.4199981689
1551568914.59,-0.24,0,l,90.9700012207
1551568914.59,-0.24,0,r,90.1299972534
1551568914.72,-0.24,0,l,92.6200027466
1551568914.72,-0.24,0,r,90.9000015259
1551568914.82,-0.24,0,l,92.9700012207
1551568914.82,-0.24,0,r,92.9599990845
1551568914.96,-0.24,0,l,84.8499984741
1551568914.96,-0.24,0,r,94.1299972534
1551568915.06,-0.24,0,l,85.2699966431
1551568915.06,-0.24,0,r,95.6600036621
1551568915.19,-0.24,0,r,96.8099975586
1551568915.19,-0.24,0,l,97.5599975586
1551568915.29,-0.24,0,r,97.9400024414
1551568915.29,-0.24,0,l,89.3899993896
1551568915.42,-0.24,0,r,99.7699966431
1551568915.42,-0.24,0,l,93.3799972534
1551568915.52,-0.24,0,r,101.099998474
1551568915.52,-0.24,0,l,78.1999969482
1551568915.65,-0.24,0,l,81.4599990845
1551568915.65,-0.24,0,r,102.580001831
1551568915.75,-0.24,0,l,83.3000030518
1551568915.75,-0.24,0,r,104.129997253
1551568915.89,-0.24,0,l,86.3300018311
1551568915.89,-0.24,0,r,105.669998169
1551568915.99,-0.24,0,r,107.050003052
1551568915.99,-0.24,0,l,89.2699966431
1551568916.12,-0.24,0,l,95.2900009155
1551568916.12,-0.24,0,r,108.430000305
1551568916.22,-0.24,0,r,109.910003662
1551568916.22,-0.24,0,l,100.129997253
1551568916.35,-0.24,0,l,103.940002441
1551568916.35,-0.24,0,r,111.709999084
1551568916.45,-0.24,0,l,99.9400024414
1551568916.45,-0.24,0,r,112.339996338
1551568916.59,-0.24,0,r,113.540000916
1551568916.59,-0.24,0,l,102.190002441
1551568916.69,-0.24,0,l,101.629997253
1551568916.69,-0.24,0,r,114.580001831
1551568916.82,-0.24,0,l,103.069999695
1551568916.82,-0.24,0,r,115.669998169
1551568916.92,-0.24,0,r,117.150001526
1551568916.92,-0.24,0,l,103.940002441
1551568917.05,-0.24,0,r,118.120002747
1551568917.05,-0.24,0,l,112.540000916
1551568917.15,-0.24,0,r,119.190002441
1551568917.15,-0.24,0,l,118.709999084
1551568917.28,-0.24,0,r,120.279998779
1551568917.28,-0.24,0,l,120.38999939
1551568917.38,-0.24,0,l,116.620002747
1551568917.38,-0.24,0,r,120.989997864
1551568917.52,-0.24,0,r,122.760002136
1551568917.52,-0.24,0,l,121.699996948
1551568917.62,-0.24,0,l,124.239997864
1551568917.62,-0.24,0,r,28.0300006866
1551568917.75,-0.24,0,l,96.0
1551568917.75,-0.24,0,r,125.319999695
1551568917.85,-0.24,0,l,12.2100000381
1551568917.85,-0.24,0,r,28.1399993896
1551568917.98,-0.24,0,r,127.819999695
1551568917.98,-0.24,0,l,125.580001831
1551568933.64,-0.25,0,l,16.9500007629
1551568933.64,-0.25,0,r,20.4799995422
1551568933.77,-0.25,0,l,23.4300003052
1551568933.77,-0.25,0,r,21.4200000763
1551568933.87,-0.25,0,r,23.4599990845
1551568933.87,-0.25,0,l,24.5
1551568934.01,-0.25,0,l,25.7399997711
1551568934.01,-0.25,0,r,24.9599990845
1551568934.14,-0.25,0,l,27.7600002289
1551568934.14,-0.25,0,r,26.5900001526
1551568934.24,-0.25,0,l,30.1399993896
1551568934.24,-0.25,0,r,28.3600006104
1551568934.37,-0.25,0,r,30.5
1551568934.37,-0.25,0,l,33.7299995422
1551568934.47,-0.25,0,r,32.6100006104
1551568934.47,-0.25,0,l,34.1399993896
1551568934.61,-0.25,0,l,36.0400009155
1551568934.61,-0.25,0,r,34.8499984741
1551568934.71,-0.25,0,r,37.25
1551568934.71,-0.25,0,l,38.5099983215
1551568934.84,-0.25,0,l,40.6800003052
1551568934.84,-0.25,0,r,39.8100013733
1551568934.94,-0.25,0,l,43.4500007629
1551568934.94,-0.25,0,r,43.1500015259
1551568935.07,-0.25,0,l,45.7299995422
1551568935.07,-0.25,0,r,44.1800003052
1551568935.17,-0.25,0,r,46.0699996948
1551568935.17,-0.25,0,l,48.0900001526
1551568935.3,-0.25,0,l,50.4700012207
1551568935.3,-0.25,0,r,47.9700012207
1551568935.44,-0.25,0,l,52.3600006104
1551568935.44,-0.25,0,r,49.8600006104
1551568935.54,-0.25,0,r,52.4799995422
1551568935.54,-0.25,0,l,54.0600013733
1551568935.67,-0.25,0,r,54.4700012207
1551568935.67,-0.25,0,l,56.1699981689
1551568935.77,-0.25,0,r,56.4700012207
1551568935.77,-0.25,0,l,58.2299995422
1551568935.9,-0.25,0,r,57.9000015259
1551568935.9,-0.25,0,l,60.5400009155
1551568936.0,-0.25,0,l,61.5400009155
1551568936.0,-0.25,0,r,60.25
1551568936.14,-0.25,0,l,64.1100006104
1551568936.14,-0.25,0,r,61.8499984741
1551568936.24,-0.25,0,l,65.7900009155
1551568936.24,-0.25,0,r,63.9500007629
1551568936.37,-0.25,0,r,66.0100021362
1551568936.37,-0.25,0,l,67.8499984741
1551568936.47,-0.25,0,l,70.6299972534
1551568936.47,-0.25,0,r,68.8199996948
1551568936.6,-0.25,0,l,72.6900024414
1551568936.6,-0.25,0,r,71.6399993896
1551568936.73,-0.25,0,l,75.9700012207
1551568936.74,-0.25,0,r,74.5599975586
1551568936.84,-0.25,0,r,76.9599990845
1551568936.84,-0.25,0,l,78.3899993896
1551568936.97,-0.25,0,r,79.1999969482
1551568936.97,-0.25,0,l,80.6800003052
1551568937.07,-0.25,0,l,83.4199981689
1551568937.07,-0.25,0,r,81.5
1551568937.2,-0.25,0,l,85.3099975586
1551568937.2,-0.25,0,r,82.9800033569
1551568937.3,-0.25,0,l,87.1800003052
1551568937.3,-0.25,0,r,84.4400024414
1551568937.43,-0.25,0,l,88.8600006104
1551568937.43,-0.25,0,r,87.2600021362
1551568937.53,-0.25,0,r,89.6200027466
1551568937.53,-0.25,0,l,91.2200012207
1551568937.67,-0.25,0,r,90.3899993896
1551568937.67,-0.25,0,l,93.5899963379
1551568937.77,-0.25,0,r,93.3099975586
1551568937.77,-0.25,0,l,95.4899978638
1551568937.9,-0.25,0,r,94.8099975586
1551568937.9,-0.25,0,l,96.5400009155
1551568938.03,-0.25,0,r,97.4300003052
1551568938.03,-0.25,0,l,98.4000015259
1551568938.13,-0.25,0,l,101.470001221
1551568938.13,-0.25,0,r,100.230003357
1551568938.27,-0.25,0,r,101.86000061
1551568938.27,-0.25,0,l,96.4899978638
1551568938.37,-0.25,0,l,105.489997864
1551568938.37,-0.25,0,r,104.230003357
1551568938.5,-0.25,0,r,106.319999695
1551568938.5,-0.25,0,l,109.239997864
1551568938.6,-0.25,0,l,108.870002747
1551568938.6,-0.25,0,r,108.989997864
1551568938.73,-0.25,0,r,111.150001526
1551568938.73,-0.25,0,l,111.61000061
1551568938.86,-0.25,0,l,113.730003357
1551568938.86,-0.25,0,r,113.36000061
1551568938.96,-0.25,0,l,106.319999695
1551568938.97,-0.25,0,r,115.309997559
1551568939.1,-0.25,0,r,117.150001526
1551568939.1,-0.25,0,l,103.019996643
1551568939.2,-0.25,0,l,113.489997864
1551568939.2,-0.25,0,r,119.169998169
1551568939.33,-0.25,0,r,121.089996338
1551568939.33,-0.25,0,l,117.029998779
1551568939.43,-0.25,0,l,124.169998169
1551568939.43,-0.25,0,r,123.279998779
1551568939.56,-0.25,0,l,126.230003357
1551568939.56,-0.25,0,r,26.6100006104
1551568939.7,-0.25,0,r,27.3899993896
1551568939.7,-0.25,0,l,27.6599998474
1551568939.8,-0.25,0,r,129.630004883
1551568939.8,-0.25,0,l,130.070007324
1551568939.93,-0.25,0,l,41.5499992371
1551568939.93,-0.25,0,r,28.2000007629
1551568940.03,-0.25,0,r,29.4799995422
1551568940.03,-0.25,0,l,14.7899999619
1551568940.16,-0.25,0,l,17.6599998474
1551568940.16,-0.25,0,r,31.7900009155
1551568940.26,-0.25,0,r,35.4099998474
1551568940.26,-0.25,0,l,18.2800006866
1551569000.02,-0.26,0,r,17.7800006866
1551569000.02,-0.26,0,l,18.7000007629
1551569000.15,-0.26,0,r,18.8700008392
1551569000.15,-0.26,0,l,18.7299995422
1551569000.25,-0.26,0,r,20.6000003815
1551569000.25,-0.26,0,l,20.7099990845
1551569000.38,-0.26,0,l,23.4300003052
1551569000.38,-0.26,0,r,23.3099994659
1551569000.48,-0.26,0,l,25.8899993896
1551569000.48,-0.26,0,r,25.4699993134
1551569000.62,-0.26,0,r,28.1000003815
1551569000.62,-0.26,0,l,27.7099990845
1551569000.72,-0.26,0,l,30.2800006866
1551569000.72,-0.26,0,r,30.2399997711
1551569000.85,-0.26,0,l,32.8600006104
1551569000.85,-0.26,0,r,32.8100013733
1551569000.95,-0.26,0,r,35.7700004578
1551569000.95,-0.26,0,l,35.8400001526
1551569001.08,-0.26,0,l,38.4500007629
1551569001.08,-0.26,0,r,38.8499984741
1551569001.18,-0.26,0,r,42.6199989319
1551569001.18,-0.26,0,l,42.3100013733
1551569001.31,-0.26,0,l,45.6800003052
1551569001.32,-0.26,0,r,44.6899986267
1551569001.45,-0.26,0,l,47.8400001526
1551569001.45,-0.26,0,r,47.2400016785
1551569001.55,-0.26,0,l,50.0
1551569001.55,-0.26,0,r,50.1699981689
1551569001.68,-0.26,0,l,52.8899993896
1551569001.68,-0.26,0,r,53.0400009155
1551569001.78,-0.26,0,l,55.6100006104
1551569001.78,-0.26,0,r,55.3400001526
1551569001.91,-0.26,0,l,58.1199989319
1551569001.91,-0.26,0,r,57.8300018311
1551569002.01,-0.26,0,r,60.6100006104
1551569002.01,-0.26,0,l,60.9099998474
1551569002.15,-0.26,0,r,63.4099998474
1551569002.15,-0.26,0,l,63.6500015259
1551569002.25,-0.26,0,r,66.3000030518
1551569002.25,-0.26,0,l,66.6200027466
1551569002.38,-0.26,0,l,69.3600006104
1551569002.38,-0.26,0,r,69.9400024414
1551569002.48,-0.26,0,l,72.9599990845
1551569002.48,-0.26,0,r,72.6600036621
1551569002.61,-0.26,0,r,75.7699966431
1551569002.61,-0.26,0,l,76.0899963379
1551569002.75,-0.26,0,l,78.9499969482
1551569002.75,-0.26,0,r,79.0800018311
1551569002.85,-0.26,0,r,81.6200027466
1551569002.85,-0.26,0,l,82.0899963379
1551569002.95,-0.26,0,l,85.0999984741
1551569002.95,-0.26,0,r,84.2900009155
1551569003.08,-0.26,0,l,87.5199966431
1551569003.08,-0.26,0,r,87.0599975586
1551569003.18,-0.26,0,l,90.6800003052
1551569003.18,-0.26,0,r,89.4000015259
1551569003.31,-0.26,0,l,93.0800018311
1551569003.31,-0.26,0,r,92.0199966431
1551569003.41,-0.26,0,l,95.8099975586
1551569003.41,-0.26,0,r,95.0100021362
1551569003.54,-0.26,0,l,98.75
1551569003.54,-0.26,0,r,98.5299987793
1551569003.68,-0.26,0,l,93.5999984741
1551569003.68,-0.26,0,r,101.86000061
1551569003.81,-0.26,0,r,105.5
1551569003.81,-0.26,0,l,101.129997253
1551569003.91,-0.26,0,l,98.8700027466
1551569003.91,-0.26,0,r,108.169998169
1551569030.9,-0.27,0,l,16.3400001526
1551569030.9,-0.27,0,r,17.7299995422
1551569031.03,-0.27,0,l,17.8999996185
1551569031.03,-0.27,0,r,19.1100006104
1551569031.13,-0.27,0,l,20.5
1551569031.13,-0.27,0,r,21.5200004578
1551569031.26,-0.27,0,l,23.0699996948
1551569031.27,-0.27,0,r,24.8899993896
1551569031.4,-0.27,0,l,26.7399997711
1551569031.4,-0.27,0,r,29.7299995422
1551569031.5,-0.27,0,r,30.5
1551569031.5,-0.27,0,l,29.4300003052
1551569031.63,-0.27,0,r,33.9799995422
1551569031.63,-0.27,0,l,32.5
1551569031.73,-0.27,0,r,38.0299987793
1551569031.73,-0.27,0,l,36.2999992371
1551569031.86,-0.27,0,l,39.7000007629
1551569031.86,-0.27,0,r,42.4799995422
1551569031.96,-0.27,0,r,45.4599990845
1551569031.96,-0.27,0,l,43.4000015259
1551569032.1,-0.27,0,l,47.4099998474
1551569032.1,-0.27,0,r,48.2799987793
1551569032.2,-0.27,0,r,51.4399986267
1551569032.2,-0.27,0,l,50.2000007629
1551569032.33,-0.27,0,r,54.6199989319
1551569032.33,-0.27,0,l,53.4000015259
1551569032.43,-0.27,0,l,56.9500007629
1551569032.43,-0.27,0,r,58.2599983215
1551569032.56,-0.27,0,r,61.7599983215
1551569032.56,-0.27,0,l,60.5900001526
1551569032.7,-0.27,0,r,65.4300003052
1551569032.7,-0.27,0,l,63.5999984741
1551569032.8,-0.27,0,r,69.5999984741
1551569032.8,-0.27,0,l,67.4100036621
1551569032.93,-0.27,0,l,71.3000030518
1551569032.93,-0.27,0,r,74.0
1551569033.03,-0.27,0,r,77.7699966431
1551569033.03,-0.27,0,l,75.1600036621
1551569033.16,-0.27,0,l,78.1500015259
1551569033.16,-0.27,0,r,81.6299972534
1551569033.26,-0.27,0,l,81.6500015259
1551569033.26,-0.27,0,r,84.5100021362
1551569033.39,-0.27,0,l,86.4100036621
1551569033.39,-0.27,0,r,88.4300003052
1551569033.49,-0.27,0,l,89.4899978638
1551569033.49,-0.27,0,r,92.7900009155
1551569033.63,-0.27,0,l,93.25
1551569033.63,-0.27,0,r,95.3700027466
1551569033.73,-0.27,0,l,97.4800033569
